ID,timepoint,subject,BOLD signal,ROI
,7.575757576,1,1.683849257,AG
,7.575757576,2,3.520936966,AG
,7.575757576,3,1.440806035,AG
,7.575757576,4,2.906787645,AG
,7.575757576,5,1.115824538,AG
,7.575757576,6,2.602951876,AG
,7.575757576,7,1.609177944,AG
,7.575757576,8,0.348663645,AG
,7.575757576,9,-0.992065524,AG
,7.575757576,10,-0.38074782,AG
,7.575757576,11,1.63949362,AG
,7.575757576,12,0.789308356,AG
,7.575757576,13,-0.370859495,AG
,7.575757576,14,2.132510126,AG
,7.575757576,15,1.248276224,AG
,7.575757576,16,3.425892928,AG
,7.575757576,17,0.232715276,AG
,7.575757576,18,1.61890214,AG
,7.575757576,19,2.095372164,AG
,7.575757576,0,0.473986903,V1
,7.575757576,1,-1.089015321,V1
,7.575757576,2,0.599831268,V1
,7.575757576,3,2.161770042,V1
,7.575757576,4,1.140227357,V1
,7.575757576,5,-2.880258955,V1
,7.575757576,6,-0.489238844,V1
,7.575757576,7,-2.394885622,V1
,7.575757576,8,1.138558146,V1
,7.575757576,9,-2.019819796,V1
,7.575757576,10,-1.687036716,V1
,7.575757576,11,1.561946278,V1
,7.575757576,12,1.646255725,V1
,7.575757576,13,-1.671167028,V1
,7.575757576,14,1.014225532,V1
,7.575757576,15,-0.647013923,V1
,7.575757576,16,0.111791071,V1
,7.575757576,17,0.647596348,V1
,7.575757576,18,-0.144850159,V1
,7.575757576,19,-0.763837252,V1
,7.676767677,0,0.3768651,IPS
,7.676767677,1,-0.550936049,IPS
,7.676767677,2,0.078127324,IPS
,7.676767677,3,0.678240743,IPS
,7.676767677,4,-1.031560233,IPS
,7.676767677,5,-0.210277352,IPS
,7.676767677,6,3.406166472,IPS
,7.676767677,7,-0.056398927,IPS
,7.676767677,8,1.410514692,IPS
,7.676767677,9,2.690584997,IPS
,7.676767677,10,2.474790356,IPS
,7.676767677,11,-0.449700138,IPS
,7.676767677,12,3.636852953,IPS
,7.676767677,13,4.693346737,IPS
,7.676767677,14,2.754771573,IPS
,7.676767677,15,-0.873265605,IPS
,7.676767677,16,3.180418137,IPS
,7.676767677,17,3.634857528,IPS
,7.676767677,18,1.171540712,IPS
,7.676767677,19,-1.041739641,IPS
,7.676767677,0,1.7190632,AG
,7.676767677,1,1.650850243,AG
,7.676767677,2,3.487937952,AG
,7.676767677,3,1.407807022,AG
,7.676767677,4,2.873788632,AG
,7.676767677,5,1.082825524,AG
,7.676767677,6,2.569952863,AG
,7.676767677,7,1.576178931,AG
,7.676767677,8,0.315664631,AG
,7.676767677,9,-1.025064537,AG
,7.676767677,10,-0.413746833,AG
,7.676767677,11,1.606494606,AG
,7.676767677,12,0.756309343,AG
,7.676767677,13,-0.403858509,AG
,7.676767677,14,2.099511112,AG
,7.676767677,15,1.215277211,AG
,7.676767677,16,3.392893914,AG
,7.676767677,17,0.199716262,AG
,7.676767677,18,1.585903127,AG
,7.676767677,19,2.062373151,AG
,7.676767677,0,0.502672627,V1
,7.676767677,1,-1.060329596,V1
,7.676767677,2,0.628516993,V1
,7.676767677,3,2.190455767,V1
,7.676767677,4,1.168913082,V1
,7.676767677,5,-2.85157323,V1
,7.676767677,6,-0.46055312,V1
,7.676767677,7,-2.366199897,V1
,7.676767677,8,1.16724387,V1
,7.676767677,9,-1.991134071,V1
,7.676767677,10,-1.658350992,V1
,7.676767677,11,1.590632003,V1
,7.676767677,12,1.674941449,V1
,7.676767677,13,-1.642481303,V1
,7.676767677,14,1.042911256,V1
,7.676767677,15,-0.618328199,V1
,7.676767677,16,0.140476796,V1
,7.676767677,17,0.676282072,V1
,7.676767677,18,-0.116164434,V1
,7.676767677,19,-0.735151527,V1
,7.777777778,0,0.386716041,IPS
,7.777777778,1,-0.541085108,IPS
,7.777777778,2,0.087978265,IPS
,7.777777778,3,0.688091684,IPS
,7.777777778,4,-1.021709292,IPS
,7.777777778,5,-0.200426411,IPS
,7.777777778,6,3.416017413,IPS
,7.777777778,7,-0.046547986,IPS
,7.777777778,8,1.420365633,IPS
,7.777777778,9,2.700435938,IPS
,7.777777778,10,2.484641297,IPS
,7.777777778,11,-0.439849197,IPS
,7.777777778,12,3.646703894,IPS
,7.777777778,13,4.703197678,IPS
,7.777777778,14,2.764622514,IPS
,7.777777778,15,-0.863414664,IPS
,7.777777778,16,3.190269077,IPS
,7.777777778,17,3.644708468,IPS
,7.777777778,18,1.181391653,IPS
,7.777777778,19,-1.0318887,IPS
,7.777777778,0,1.687169069,AG
,7.777777778,1,1.618956113,AG
,7.777777778,2,3.456043822,AG
,7.777777778,3,1.375912891,AG
,7.777777778,4,2.841894501,AG
,7.777777778,5,1.050931394,AG
,7.777777778,6,2.538058732,AG
,7.777777778,7,1.544284801,AG
,7.777777778,8,0.283770501,AG
,7.777777778,9,-1.056958667,AG
,7.777777778,10,-0.445640964,AG
,7.777777778,11,1.574600476,AG
,7.777777778,12,0.724415212,AG
,7.777777778,13,-0.435752639,AG
,7.777777778,14,2.067616982,AG
,7.777777778,15,1.183383081,AG
,7.777777778,16,3.360999784,AG
,7.777777778,17,0.167822132,AG
,7.777777778,18,1.554008996,AG
,7.777777778,19,2.03047902,AG
,7.777777778,0,0.532085985,V1
,7.777777778,1,-1.030916239,V1
,7.777777778,2,0.65793035,V1
,7.777777778,3,2.219869125,V1
,7.777777778,4,1.19832644,V1
,7.777777778,5,-2.822159873,V1
,7.777777778,6,-0.431139762,V1
,7.777777778,7,-2.336786539,V1
,7.777777778,8,1.196657228,V1
,7.777777778,9,-1.961720713,V1
,7.777777778,10,-1.628937634,V1
,7.777777778,11,1.62004536,V1
,7.777777778,12,1.704354807,V1
,7.777777778,13,-1.613067946,V1
,7.777777778,14,1.072324614,V1
,7.777777778,15,-0.588914841,V1
,7.777777778,16,0.169890153,V1
,7.777777778,17,0.70569543,V1
,7.777777778,18,-0.086751076,V1
,7.777777778,19,-0.705738169,V1
,7.878787879,0,0.395896071,IPS
,7.878787879,1,-0.531905078,IPS
,7.878787879,2,0.097158295,IPS
,7.878787879,3,0.697271714,IPS
,7.878787879,4,-1.012529262,IPS
,7.878787879,5,-0.191246381,IPS
,7.878787879,6,3.425197443,IPS
,7.878787879,7,-0.037367956,IPS
,7.878787879,8,1.429545662,IPS
,7.878787879,9,2.709615968,IPS
,7.878787879,10,2.493821327,IPS
,7.878787879,11,-0.430669167,IPS
,7.878787879,12,3.655883923,IPS
,7.878787879,13,4.712377708,IPS
,7.878787879,14,2.773802544,IPS
,7.878787879,15,-0.854234634,IPS
,7.878787879,16,3.199449107,IPS
,7.878787879,17,3.653888498,IPS
,7.878787879,18,1.190571683,IPS
,7.878787879,19,-1.02270867,IPS
,7.878787879,0,1.656381261,AG
,7.878787879,1,1.588168305,AG
,7.878787879,2,3.425256014,AG
,7.878787879,3,1.345125083,AG
,7.878787879,4,2.811106693,AG
,7.878787879,5,1.020143586,AG
,7.878787879,6,2.507270924,AG
,7.878787879,7,1.513496993,AG
,7.878787879,8,0.252982693,AG
,7.878787879,9,-1.087746475,AG
,7.878787879,10,-0.476428772,AG
,7.878787879,11,1.543812668,AG
,7.878787879,12,0.693627404,AG
,7.878787879,13,-0.466540447,AG
,7.878787879,14,2.036829174,AG
,7.878787879,15,1.152595273,AG
,7.878787879,16,3.330211976,AG
,7.878787879,17,0.137034324,AG
,7.878787879,18,1.523221188,AG
,7.878787879,19,1.999691212,AG
,7.878787879,0,0.562116602,V1
,7.878787879,1,-1.000885622,V1
,7.878787879,2,0.687960967,V1
,7.878787879,3,2.249899742,V1
,7.878787879,4,1.228357057,V1
,7.878787879,5,-2.792129256,V1
,7.878787879,6,-0.401109145,V1
,7.878787879,7,-2.306755922,V1
,7.878787879,8,1.226687845,V1
,7.878787879,9,-1.931690096,V1
,7.878787879,10,-1.598907017,V1
,7.878787879,11,1.650075978,V1
,7.878787879,12,1.734385424,V1
,7.878787879,13,-1.583037328,V1
,7.878787879,14,1.102355231,V1
,7.878787879,15,-0.558884224,V1
,7.878787879,16,0.199920771,V1
,7.878787879,17,0.735726047,V1
,7.878787879,18,-0.056720459,V1
,7.878787879,19,-0.675707552,V1
,7.97979798,0,0.404446888,IPS
,7.97979798,1,-0.523354261,IPS
,7.97979798,2,0.105709112,IPS
,7.97979798,3,0.705822531,IPS
,7.97979798,4,-1.003978445,IPS
,7.97979798,5,-0.182695564,IPS
,7.97979798,6,3.433748261,IPS
,7.97979798,7,-0.028817139,IPS
,7.97979798,8,1.43809648,IPS
,7.97979798,9,2.718166786,IPS
,7.97979798,10,2.502372145,IPS
,7.97979798,11,-0.42211835,IPS
,7.97979798,12,3.664434741,IPS
,7.97979798,13,4.720928526,IPS
,7.97979798,14,2.782353361,IPS
,7.97979798,15,-0.845683817,IPS
,7.97979798,16,3.207999925,IPS
,7.97979798,17,3.662439316,IPS
,7.97979798,18,1.199122501,IPS
,7.97979798,19,-1.014157852,IPS
,7.97979798,0,1.626696927,AG
,7.97979798,1,1.558483971,AG
,7.97979798,2,3.39557168,AG
,7.97979798,3,1.315440749,AG
,7.97979798,4,2.781422359,AG
,7.97979798,5,0.990459252,AG
,7.97979798,6,2.47758659,AG
,7.97979798,7,1.483812659,AG
,7.97979798,8,0.223298359,AG
,7.97979798,9,-1.117430809,AG
,7.97979798,10,-0.506113106,AG
,7.97979798,11,1.514128334,AG
,7.97979798,12,0.66394307,AG
,7.97979798,13,-0.496224781,AG
,7.97979798,14,2.00714484,AG
,7.97979798,15,1.122910939,AG
,7.97979798,16,3.300527642,AG
,7.97979798,17,0.10734999,AG
,7.97979798,18,1.493536854,AG
,7.97979798,19,1.970006878,AG
,7.97979798,0,0.592658388,V1
,7.97979798,1,-0.970343835,V1
,7.97979798,2,0.718502754,V1
,7.97979798,3,2.280441528,V1
,7.97979798,4,1.258898843,V1
,7.97979798,5,-2.761587469,V1
,7.97979798,6,-0.370567359,V1
,7.97979798,7,-2.276214136,V1
,7.97979798,8,1.257229631,V1
,7.97979798,9,-1.90114831,V1
,7.97979798,10,-1.568365231,V1
,7.97979798,11,1.680617764,V1
,7.97979798,12,1.76492721,V1
,7.97979798,13,-1.552495542,V1
,7.97979798,14,1.132897017,V1
,7.97979798,15,-0.528342438,V1
,7.97979798,16,0.230462557,V1
,7.97979798,17,0.766267833,V1
,7.97979798,18,-0.026178673,V1
,7.97979798,19,-0.645165766,V1
,8.080808081,0,0.412408016,IPS
,8.080808081,1,-0.515393132,IPS
,8.080808081,2,0.11367024,IPS
,8.080808081,3,0.71378366,IPS
,8.080808081,4,-0.996017317,IPS
,8.080808081,5,-0.174734435,IPS
,8.080808081,6,3.441709389,IPS
,8.080808081,7,-0.020856011,IPS
,8.080808081,8,1.446057608,IPS
,8.080808081,9,2.726127914,IPS
,8.080808081,10,2.510333273,IPS
,8.080808081,11,-0.414157221,IPS
,8.080808081,12,3.672395869,IPS
,8.080808081,13,4.728889654,IPS
,8.080808081,14,2.790314489,IPS
,8.080808081,15,-0.837722688,IPS
,8.080808081,16,3.215961053,IPS
,8.080808081,17,3.670400444,IPS
,8.080808081,18,1.207083629,IPS
,8.080808081,19,-1.006196724,IPS
,8.080808081,0,1.598109358,AG
,8.080808081,1,1.529896401,AG
,8.080808081,2,3.36698411,AG
,8.080808081,3,1.28685318,AG
,8.080808081,4,2.75283479,AG
,8.080808081,5,0.961871682,AG
,8.080808081,6,2.448999021,AG
,8.080808081,7,1.455225089,AG
,8.080808081,8,0.19471079,AG
,8.080808081,9,-1.146018379,AG
,8.080808081,10,-0.534700675,AG
,8.080808081,11,1.485540764,AG
,8.080808081,12,0.635355501,AG
,8.080808081,13,-0.524812351,AG
,8.080808081,14,1.97855727,AG
,8.080808081,15,1.094323369,AG
,8.080808081,16,3.271940072,AG
,8.080808081,17,0.07876242,AG
,8.080808081,18,1.464949285,AG
,8.080808081,19,1.941419309,AG
,8.080808081,0,0.623609759,V1
,8.080808081,1,-0.939392465,V1
,8.080808081,2,0.749454124,V1
,8.080808081,3,2.311392899,V1
,8.080808081,4,1.289850214,V1
,8.080808081,5,-2.730636099,V1
,8.080808081,6,-0.339615988,V1
,8.080808081,7,-2.245262765,V1
,8.080808081,8,1.288181002,V1
,8.080808081,9,-1.870196939,V1
,8.080808081,10,-1.53741386,V1
,8.080808081,11,1.711569135,V1
,8.080808081,12,1.795878581,V1
,8.080808081,13,-1.521544171,V1
,8.080808081,14,1.163848388,V1
,8.080808081,15,-0.497391067,V1
,8.080808081,16,0.261413928,V1
,8.080808081,17,0.797219204,V1
,8.080808081,18,0.004772698,V1
,8.080808081,19,-0.614214395,V1
,8.181818182,0,0.419816869,IPS
,8.181818182,1,-0.50798428,IPS
,8.181818182,2,0.121079093,IPS
,8.181818182,3,0.721192512,IPS
,8.181818182,4,-0.988608464,IPS
,8.181818182,5,-0.167325583,IPS
,8.181818182,6,3.449118242,IPS
,8.181818182,7,-0.013447158,IPS
,8.181818182,8,1.453466461,IPS
,8.181818182,9,2.733536767,IPS
,8.181818182,10,2.517742126,IPS
,8.181818182,11,-0.406748369,IPS
,8.181818182,12,3.679804722,IPS
,8.181818182,13,4.736298507,IPS
,8.181818182,14,2.797723342,IPS
,8.181818182,15,-0.830313836,IPS
,8.181818182,16,3.223369906,IPS
,8.181818182,17,3.677809297,IPS
,8.181818182,18,1.214492482,IPS
,8.181818182,19,-0.998787871,IPS
,8.181818182,0,1.570608385,AG
,8.181818182,1,1.502395429,AG
,8.181818182,2,3.339483138,AG
,8.181818182,3,1.259352207,AG
,8.181818182,4,2.725333817,AG
,8.181818182,5,0.93437071,AG
,8.181818182,6,2.421498048,AG
,8.181818182,7,1.427724116,AG
,8.181818182,8,0.167209817,AG
,8.181818182,9,-1.173519352,AG
,8.181818182,10,-0.562201648,AG
,8.181818182,11,1.458039792,AG
,8.181818182,12,0.607854528,AG
,8.181818182,13,-0.552313323,AG
,8.181818182,14,1.951056298,AG
,8.181818182,15,1.066822397,AG
,8.181818182,16,3.2444391,AG
,8.181818182,17,0.051261448,AG
,8.181818182,18,1.437448312,AG
,8.181818182,19,1.913918336,AG
,8.181818182,0,0.654873812,V1
,8.181818182,1,-0.908128412,V1
,8.181818182,2,0.780718177,V1
,8.181818182,3,2.342656951,V1
,8.181818182,4,1.321114266,V1
,8.181818182,5,-2.699372046,V1
,8.181818182,6,-0.308351935,V1
,8.181818182,7,-2.213998713,V1
,8.181818182,8,1.319445055,V1
,8.181818182,9,-1.838932887,V1
,8.181818182,10,-1.506149807,V1
,8.181818182,11,1.742833187,V1
,8.181818182,12,1.827142634,V1
,8.181818182,13,-1.490280119,V1
,8.181818182,14,1.195112441,V1
,8.181818182,15,-0.466127014,V1
,8.181818182,16,0.29267798,V1
,8.181818182,17,0.828483257,V1
,8.181818182,18,0.03603675,V1
,8.181818182,19,-0.582950343,V1
,8.282828283,0,0.426708823,IPS
,8.282828283,1,-0.501092326,IPS
,8.282828283,2,0.127971047,IPS
,8.282828283,3,0.728084466,IPS
,8.282828283,4,-0.98171651,IPS
,8.282828283,5,-0.160433629,IPS
,8.282828283,6,3.456010196,IPS
,8.282828283,7,-0.006555204,IPS
,8.282828283,8,1.460358415,IPS
,8.282828283,9,2.740428721,IPS
,8.282828283,10,2.524634079,IPS
,8.282828283,11,-0.399856415,IPS
,8.282828283,12,3.686696676,IPS
,8.282828283,13,4.74319046,IPS
,8.282828283,14,2.804615296,IPS
,8.282828283,15,-0.823421882,IPS
,8.282828283,16,3.23026186,IPS
,8.282828283,17,3.684701251,IPS
,8.282828283,18,1.221384436,IPS
,8.282828283,19,-0.991895918,IPS
,8.282828283,0,1.544180766,AG
,8.282828283,1,1.47596781,AG
,8.282828283,2,3.313055519,AG
,8.282828283,3,1.232924588,AG
,8.282828283,4,2.698906198,AG
,8.282828283,5,0.907943091,AG
,8.282828283,6,2.395070429,AG
,8.282828283,7,1.401296498,AG
,8.282828283,8,0.140782198,AG
,8.282828283,9,-1.19994697,AG
,8.282828283,10,-0.588629267,AG
,8.282828283,11,1.431612173,AG
,8.282828283,12,0.581426909,AG
,8.282828283,13,-0.578740942,AG
,8.282828283,14,1.924628679,AG
,8.282828283,15,1.040394778,AG
,8.282828283,16,3.218011481,AG
,8.282828283,17,0.024833829,AG
,8.282828283,18,1.411020693,AG
,8.282828283,19,1.887490717,AG
,8.282828283,0,0.686358456,V1
,8.282828283,1,-0.876643767,V1
,8.282828283,2,0.812202822,V1
,8.282828283,3,2.374141596,V1
,8.282828283,4,1.352598911,V1
,8.282828283,5,-2.667887401,V1
,8.282828283,6,-0.276867291,V1
,8.282828283,7,-2.182514068,V1
,8.282828283,8,1.350929699,V1
,8.282828283,9,-1.807448242,V1
,8.282828283,10,-1.474665163,V1
,8.282828283,11,1.774317832,V1
,8.282828283,12,1.858627278,V1
,8.282828283,13,-1.458795474,V1
,8.282828283,14,1.226597085,V1
,8.282828283,15,-0.43464237,V1
,8.282828283,16,0.324162625,V1
,8.282828283,17,0.859967901,V1
,8.282828283,18,0.067521395,V1
,8.282828283,19,-0.551465698,V1
,8.383838384,0,0.433117291,IPS
,8.383838384,1,-0.494683858,IPS
,8.383838384,2,0.134379515,IPS
,8.383838384,3,0.734492934,IPS
,8.383838384,4,-0.975308042,IPS
,8.383838384,5,-0.154025161,IPS
,8.383838384,6,3.462418664,IPS
,8.383838384,7,-0.000146736,IPS
,8.383838384,8,1.466766883,IPS
,8.383838384,9,2.746837189,IPS
,8.383838384,10,2.531042548,IPS
,8.383838384,11,-0.393447947,IPS
,8.383838384,12,3.693105144,IPS
,8.383838384,13,4.749598929,IPS
,8.383838384,14,2.811023764,IPS
,8.383838384,15,-0.817013414,IPS
,8.383838384,16,3.236670328,IPS
,8.383838384,17,3.691109719,IPS
,8.383838384,18,1.227792904,IPS
,8.383838384,19,-0.985487449,IPS
,8.383838384,0,1.518810539,AG
,8.383838384,1,1.450597583,AG
,8.383838384,2,3.287685292,AG
,8.383838384,3,1.207554362,AG
,8.383838384,4,2.673535971,AG
,8.383838384,5,0.882572864,AG
,8.383838384,6,2.369700202,AG
,8.383838384,7,1.375926271,AG
,8.383838384,8,0.115411971,AG
,8.383838384,9,-1.225317197,AG
,8.383838384,10,-0.613999494,AG
,8.383838384,11,1.406241946,AG
,8.383838384,12,0.556056682,AG
,8.383838384,13,-0.604111169,AG
,8.383838384,14,1.899258452,AG
,8.383838384,15,1.015024551,AG
,8.383838384,16,3.192641254,AG
,8.383838384,17,-0.000536398,AG
,8.383838384,18,1.385650466,AG
,8.383838384,19,1.86212049,AG
,8.383838384,0,0.71797651,V1
,8.383838384,1,-0.845025714,V1
,8.383838384,2,0.843820875,V1
,8.383838384,3,2.405759649,V1
,8.383838384,4,1.384216964,V1
,8.383838384,5,-2.636269348,V1
,8.383838384,6,-0.245249237,V1
,8.383838384,7,-2.150896015,V1
,8.383838384,8,1.382547752,V1
,8.383838384,9,-1.775830189,V1
,8.383838384,10,-1.44304711,V1
,8.383838384,11,1.805935885,V1
,8.383838384,12,1.890245331,V1
,8.383838384,13,-1.427177421,V1
,8.383838384,14,1.258215138,V1
,8.383838384,15,-0.403024317,V1
,8.383838384,16,0.355780678,V1
,8.383838384,17,0.891585954,V1
,8.383838384,18,0.099139448,V1
,8.383838384,19,-0.519847645,V1
,8.484848485,0,0.4390738,IPS
,8.484848485,1,-0.488727349,IPS
,8.484848485,2,0.140336024,IPS
,8.484848485,3,0.740449443,IPS
,8.484848485,4,-0.969351533,IPS
,8.484848485,5,-0.148068652,IPS
,8.484848485,6,3.468375172,IPS
,8.484848485,7,0.005809773,IPS
,8.484848485,8,1.472723391,IPS
,8.484848485,9,2.752793697,IPS
,8.484848485,10,2.536999056,IPS
,8.484848485,11,-0.387491438,IPS
,8.484848485,12,3.699061653,IPS
,8.484848485,13,4.755555437,IPS
,8.484848485,14,2.816980273,IPS
,8.484848485,15,-0.811056905,IPS
,8.484848485,16,3.242626836,IPS
,8.484848485,17,3.697066227,IPS
,8.484848485,18,1.233749412,IPS
,8.484848485,19,-0.979530941,IPS
,8.484848485,0,1.494479362,AG
,8.484848485,1,1.426266406,AG
,8.484848485,2,3.263354115,AG
,8.484848485,3,1.183223184,AG
,8.484848485,4,2.649204794,AG
,8.484848485,5,0.858241687,AG
,8.484848485,6,2.345369025,AG
,8.484848485,7,1.351595093,AG
,8.484848485,8,0.091080794,AG
,8.484848485,9,-1.249648375,AG
,8.484848485,10,-0.638330671,AG
,8.484848485,11,1.381910769,AG
,8.484848485,12,0.531725505,AG
,8.484848485,13,-0.628442346,AG
,8.484848485,14,1.874927275,AG
,8.484848485,15,0.990693374,AG
,8.484848485,16,3.168310077,AG
,8.484848485,17,-0.024867575,AG
,8.484848485,18,1.361319289,AG
,8.484848485,19,1.837789313,AG
,8.484848485,0,0.749645748,V1
,8.484848485,1,-0.813356476,V1
,8.484848485,2,0.875490113,V1
,8.484848485,3,2.437428887,V1
,8.484848485,4,1.415886202,V1
,8.484848485,5,-2.60460011,V1
,8.484848485,6,-0.213579999,V1
,8.484848485,7,-2.119226777,V1
,8.484848485,8,1.414216991,V1
,8.484848485,9,-1.744160951,V1
,8.484848485,10,-1.411377871,V1
,8.484848485,11,1.837605123,V1
,8.484848485,12,1.92191457,V1
,8.484848485,13,-1.395508183,V1
,8.484848485,14,1.289884377,V1
,8.484848485,15,-0.371355078,V1
,8.484848485,16,0.387449916,V1
,8.484848485,17,0.923255193,V1
,8.484848485,18,0.130808687,V1
,8.484848485,19,-0.488178407,V1
,8.585858586,0,0.444608065,IPS
,8.585858586,1,-0.483193084,IPS
,8.585858586,2,0.145870289,IPS
,8.585858586,3,0.745983708,IPS
,8.585858586,4,-0.963817268,IPS
,8.585858586,5,-0.142534387,IPS
,8.585858586,6,3.473909437,IPS
,8.585858586,7,0.011344038,IPS
,8.585858586,8,1.478257656,IPS
,8.585858586,9,2.758327962,IPS
,8.585858586,10,2.542533321,IPS
,8.585858586,11,-0.381957173,IPS
,8.585858586,12,3.704595918,IPS
,8.585858586,13,4.761089702,IPS
,8.585858586,14,2.822514538,IPS
,8.585858586,15,-0.80552264,IPS
,8.585858586,16,3.248161101,IPS
,8.585858586,17,3.702600492,IPS
,8.585858586,18,1.239283677,IPS
,8.585858586,19,-0.973996676,IPS
,8.585858586,0,1.471166824,AG
,8.585858586,1,1.402953868,AG
,8.585858586,2,3.240041577,AG
,8.585858586,3,1.159910646,AG
,8.585858586,4,2.625892256,AG
,8.585858586,5,0.834929149,AG
,8.585858586,6,2.322056487,AG
,8.585858586,7,1.328282555,AG
,8.585858586,8,0.067768256,AG
,8.585858586,9,-1.272960913,AG
,8.585858586,10,-0.661643209,AG
,8.585858586,11,1.358598231,AG
,8.585858586,12,0.508412967,AG
,8.585858586,13,-0.651754884,AG
,8.585858586,14,1.851614737,AG
,8.585858586,15,0.967380836,AG
,8.585858586,16,3.144997539,AG
,8.585858586,17,-0.048180113,AG
,8.585858586,18,1.338006751,AG
,8.585858586,19,1.814476775,AG
,8.585858586,0,0.781288929,V1
,8.585858586,1,-0.781713295,V1
,8.585858586,2,0.907133294,V1
,8.585858586,3,2.469072069,V1
,8.585858586,4,1.447529384,V1
,8.585858586,5,-2.572956929,V1
,8.585858586,6,-0.181936818,V1
,8.585858586,7,-2.087583595,V1
,8.585858586,8,1.445860172,V1
,8.585858586,9,-1.712517769,V1
,8.585858586,10,-1.37973469,V1
,8.585858586,11,1.869248305,V1
,8.585858586,12,1.953557751,V1
,8.585858586,13,-1.363865001,V1
,8.585858586,14,1.321527558,V1
,8.585858586,15,-0.339711897,V1
,8.585858586,16,0.419093098,V1
,8.585858586,17,0.954898374,V1
,8.585858586,18,0.162451868,V1
,8.585858586,19,-0.456535225,V1
,8.686868687,0,0.449748069,IPS
,8.686868687,1,-0.47805308,IPS
,8.686868687,2,0.151010293,IPS
,8.686868687,3,0.751123712,IPS
,8.686868687,4,-0.958677264,IPS
,8.686868687,5,-0.137394383,IPS
,8.686868687,6,3.479049442,IPS
,8.686868687,7,0.016484042,IPS
,8.686868687,8,1.483397661,IPS
,8.686868687,9,2.763467967,IPS
,8.686868687,10,2.547673326,IPS
,8.686868687,11,-0.376817169,IPS
,8.686868687,12,3.709735922,IPS
,8.686868687,13,4.766229707,IPS
,8.686868687,14,2.827654542,IPS
,8.686868687,15,-0.800382636,IPS
,8.686868687,16,3.253301106,IPS
,8.686868687,17,3.707740497,IPS
,8.686868687,18,1.244423682,IPS
,8.686868687,19,-0.968856671,IPS
,8.686868687,0,1.448850741,AG
,8.686868687,1,1.380637784,AG
,8.686868687,2,3.217725493,AG
,8.686868687,3,1.137594563,AG
,8.686868687,4,2.603576173,AG
,8.686868687,5,0.812613065,AG
,8.686868687,6,2.299740404,AG
,8.686868687,7,1.305966472,AG
,8.686868687,8,0.045452173,AG
,8.686868687,9,-1.295276996,AG
,8.686868687,10,-0.683959292,AG
,8.686868687,11,1.336282147,AG
,8.686868687,12,0.486096884,AG
,8.686868687,13,-0.674070968,AG
,8.686868687,14,1.829298654,AG
,8.686868687,15,0.945064752,AG
,8.686868687,16,3.122681455,AG
,8.686868687,17,-0.070496197,AG
,8.686868687,18,1.315690668,AG
,8.686868687,19,1.792160692,AG
,8.686868687,0,0.812833784,V1
,8.686868687,1,-0.75016844,V1
,8.686868687,2,0.938678149,V1
,8.686868687,3,2.500616923,V1
,8.686868687,4,1.479074238,V1
,8.686868687,5,-2.541412074,V1
,8.686868687,6,-0.150391963,V1
,8.686868687,7,-2.05603874,V1
,8.686868687,8,1.477405027,V1
,8.686868687,9,-1.680972915,V1
,8.686868687,10,-1.348189835,V1
,8.686868687,11,1.900793159,V1
,8.686868687,12,1.985102606,V1
,8.686868687,13,-1.332320147,V1
,8.686868687,14,1.353072413,V1
,8.686868687,15,-0.308167042,V1
,8.686868687,16,0.450637952,V1
,8.686868687,17,0.986443229,V1
,8.686868687,18,0.193996723,V1
,8.686868687,19,-0.424990371,V1
,8.787878788,0,0.454520141,IPS
,8.787878788,1,-0.473281008,IPS
,8.787878788,2,0.155782365,IPS
,8.787878788,3,0.755895784,IPS
,8.787878788,4,-0.953905192,IPS
,8.787878788,5,-0.132622311,IPS
,8.787878788,6,3.483821514,IPS
,8.787878788,7,0.021256114,IPS
,8.787878788,8,1.488169733,IPS
,8.787878788,9,2.768240039,IPS
,8.787878788,10,2.552445398,IPS
,8.787878788,11,-0.372045097,IPS
,8.787878788,12,3.714507994,IPS
,8.787878788,13,4.771001779,IPS
,8.787878788,14,2.832426614,IPS
,8.787878788,15,-0.795610564,IPS
,8.787878788,16,3.258073178,IPS
,8.787878788,17,3.712512569,IPS
,8.787878788,18,1.249195754,IPS
,8.787878788,19,-0.964084599,IPS
,8.787878788,0,1.427507424,AG
,8.787878788,1,1.359294467,AG
,8.787878788,2,3.196382176,AG
,8.787878788,3,1.116251246,AG
,8.787878788,4,2.582232855,AG
,8.787878788,5,0.791269748,AG
,8.787878788,6,2.278397086,AG
,8.787878788,7,1.284623155,AG
,8.787878788,8,0.024108855,AG
,8.787878788,9,-1.316620313,AG
,8.787878788,10,-0.705302609,AG
,8.787878788,11,1.31493883,AG
,8.787878788,12,0.464753566,AG
,8.787878788,13,-0.695414285,AG
,8.787878788,14,1.807955336,AG
,8.787878788,15,0.923721435,AG
,8.787878788,16,3.101338138,AG
,8.787878788,17,-0.091839514,AG
,8.787878788,18,1.294347351,AG
,8.787878788,19,1.770817375,AG
,8.787878788,0,0.844212976,V1
,8.787878788,1,-0.718789248,V1
,8.787878788,2,0.970057341,V1
,8.787878788,3,2.531996115,V1
,8.787878788,4,1.51045343,V1
,8.787878788,5,-2.510032882,V1
,8.787878788,6,-0.119012771,V1
,8.787878788,7,-2.024659549,V1
,8.787878788,8,1.508784219,V1
,8.787878788,9,-1.649593723,V1
